Yahoo Symbol,Company Name,BSE Code
536264.BO,Tiger Logistics (India) Ltd,536264
536493.BO,JK Agri Genetics Ltd,536493
536565.BO,Novelix Pharmaceuticals Ltd,536565
536659.BO,PVV Infra Ltd,536659
536672.BO,VCU Data Management Ltd,536672
536709.BO,IND Renewable Energy Ltd,536709
536710.BO,SRG Fingrow Finance Ltd,536710
536737.BO,Amrapali Capital and Finance Services Ltd,536737
536738.BO,Stellar Capital Services Ltd,536738
JPOLYINVST.NS,Jindal Poly Investment and Finance Company Ltd,536773
536846.BO,Yuranus Infrastructure Ltd,536846
536960.BO,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,536960
536974.BO,Captain Polyplast Ltd,536974
537007.BO,ICICI Prudential Nifty 50 ETF,537007
537008.BO,ICICI Prudential Nifty 100 ETF,537008
537069.BO,Arnold Holdings Ltd,537069
537253.BO,Sunil Healthcare Ltd,537253
SUYOG.NS,Suyog Telematics Ltd,537259
537291.BO,Nath Bio-Genes (India) Ltd,537291
AGRITECH.NS,Agri- Tech (India) Ltd,537292
537326.BO,Chemtech Industrial Valves Ltd,537326
537483.BO,NIPPON INDIA ETF NIFTY 100,537483
537536.BO,Denis Chem Lab Ltd,537536
537573.BO,Polymac Thermoformers Ltd,537573
537582.BO,Unishire Urban Infra Ltd,537582
537669.BO,Laxmipati Engineering Works Ltd,537669
537708.BO,Kotak Nifty 50 ETF,537708
537709.BO,Shree Hanuman Sugar & Industries Ltd,537709
537750.BO,Kiran Vyapar Ltd,537750
537766.BO,B.C. Power Controls Ltd,537766
537784.BO,Karnimata Cold Storage Ltd,537784
RACE.NS,Race Eco Chain Ltd,537785
537800.BO,Mangalam Industrial Finance Ltd,537800
537820.BO,Viji Finance Ltd,537820
537839.BO,Phoenix Township Ltd,537839
537840.BO,Raunaq International Ltd,537840
537985.BO,Infronics Systems Ltd,537985
538057.BO,CPSE ETF,538057
538081.BO,Haria Apparels Ltd,538081
538092.BO,Shri Vasuprada Plantations Ltd,538092
538119.BO,R&B Denims Ltd,538119
538212.BO,Sharp Investments Ltd,538212
WONDERLA.NS,Wonderla Holidays Ltd,538268
538273.BO,Response Informatics Ltd,538273
538319.BO,GCM Capital Advisors Ltd,538319
538351.BO,A.F. Enterprises Ltd,538351
538365.BO,Incredible Industries Ltd,538365
538382.BO,West Leisure Resorts Ltd,538382
538395.BO,Nam Securities Ltd,538395
538401.BO,Maestros Electronics & Telecommunications Systems Ltd,538401
538422.BO,Jackson Investments Ltd,538422
538446.BO,Moneyboxx Finance Ltd,538446
538451.BO,Worth Investment & Trading Co Ltd,538451
538452.BO,Quasar India Ltd,538452
538464.BO,Thirani Projects Ltd,538464
538465.BO,Amarnath Securities Ltd,538465
538476.BO,Capital Trade Links Ltd,538476
538496.BO,Tarini International Ltd,538496
538520.BO,Shivamshree Businesses Ltd,538520
538521.BO,Yaan Enterprises Ltd,538521
538537.BO,Omansh Enterprises Ltd,538537
538539.BO,Annvrridhhi  Ventures Ltd,538539
538540.BO,Ramchandra Leasing & Finance Ltd,538540
538542.BO,Gold Coin Health Foods Ltd,538542
538546.BO,Bansal Roofing Products Ltd,538546
538556.BO,Arman Holdings Ltd,538556
SKIPPER.NS,Skipper Ltd,538562
538563.BO,SMT Engineering Ltd,538563
538564.BO,James Warren Tea Ltd,538564
538565.BO,Vistar Amar Ltd,538565
GULFOILLUB.NS,Gulf Oil Lubricants India Ltd,538567
538568.BO,Fruition Venture Ltd,538568
538569.BO,Triveni Enterprises Ltd,538569
538576.BO,Bhanderi Infracon Ltd,538576
538579.BO,Zinema Media And Entertainment Ltd,538579
538596.BO,Cemantic Infra-Tech Ltd,538596
538597.BO,TTI Enterprise Ltd,538597
538598.BO,Vishal Fabrics Ltd,538598
538607.BO,Toyam Sports Ltd,538607
538609.BO,Gajanan Securities Services Ltd,538609
538610.BO,Unison Metals Ltd,538610
538611.BO,Real Touch Finance Ltd,538611
538634.BO,Vasundhara Rasayans Ltd,538634
SNOWMAN.NS,Snowman Logistics Ltd,538635
538646.BO,QGO Finance Ltd,538646
538647.BO,Purshottam Investofin Ltd,538647
538652.BO,Hind Commerce Ltd,538652
SHARDACROP.NS,Sharda Cropchem Ltd,538666
538667.BO,Sirohia & Sons Ltd,538667
538668.BO,Meghna Infracon Infrastructure Ltd,538668
538674.BO,City Online Services Ltd,538674
538683.BO,Nippon India ETF S&P BSE Sensex,538683
538685.BO,Shemaroo Entertainment Ltd,538685
538706.BO,Ultracab (India) Ltd,538706
538707.BO,Rajasthan Cylinders & Containers Ltd,538707
538708.BO,Econo Trade (India) Ltd,538708
538713.BO,Atishay Ltd,538713
538714.BO,Sangam Finserv Ltd,538714
538715.BO,Dhabriya Polywood Ltd,538715
538716.BO,Aryaman Capital Markets Ltd,538716
PDSL.NS,PDS Ltd,538730
538731.BO,Hanman Fit Ltd,538731
538732.BO,Vibrant Global Capital Ltd,538732
538734.BO,Ceinsys Tech Ltd,538734
538742.BO,Panabyte Technologies Ltd,538742
538743.BO,Mudunuru Ltd,538743
538765.BO,JLA Infraville Shoppers Ltd,538765
538770.BO,Crane Infrastructure Ltd,538770
538772.BO,Niyogin Fintech Ltd,538772
538777.BO,Asia Capital Ltd,538777
538778.BO,Kalyan Capitals Ltd,538778
538786.BO,Citizen Infoline Ltd,538786
538787.BO,Goenka Business & Finance Ltd,538787
538788.BO,Gilada Finance & Investments Ltd,538788
538794.BO,Jet Solar Ltd,538794
538795.BO,Shree Ajit Pulp And Paper Ltd,538795
538817.BO,Captain Pipes Ltd,538817
538833.BO,Kaizen Agro Infrabuild Ltd,538833
538834.BO,JMJ Fintech Ltd,538834
INTELLECT.NS,Intellect Design Arena Ltd,538835
MONTECARLO.NS,Monte Carlo Fashions Ltd,538836
538837.BO,Jeevan Scientific Technology Ltd,538837
538838.BO,Indo Cotspin Ltd,538838
538857.BO,Scintilla Commercial & Credit Ltd,538857
538860.BO,Panafic Industrials Ltd,538860
538862.BO,My Money Securities Ltd,538862
538863.BO,Sri Amarnath Finance Ltd,538863
538868.BO,Continental Securities Ltd,538868
538874.BO,Nexus Surgical And Medicare Ltd,538874
538875.BO,Sellwin Traders Ltd,538875
538881.BO,Galada Finance Ltd,538881
538882.BO,Emerald Finance Ltd,538882
538890.BO,M.K. Exim (India) Ltd,538890
MCLOUD.NS,Magellanic Cloud Ltd,538891
538894.BO,Octal Credit Capital Ltd,538894
538895.BO,Mihika Industries Ltd,538895
538896.BO,Kanchi Karpooram Ltd,538896
DTIL.NS,Dhunseri Tea & Industries Ltd,538902
538918.BO,Vani Commercials Ltd,538918
538919.BO,Skyline Ventures India Ltd,538919
VINCOFE.NS,Vintage Coffee And Beverages Ltd,538920
538921.BO,Raghuvansh Agrofarms Ltd,538921
538922.BO,COSYN Ltd,538922
538923.BO,Sofcom Systems Ltd,538923
538926.BO,Naturite Agro Products Ltd,538926
538928.BO,Karnavati Finance Ltd,538928
538935.BO,Abhishek Finlease Ltd,538935
538942.BO,Mercantile Ventures Ltd,538942
538943.BO,Sonal Mercantile Ltd,538943
538952.BO,Abhinav Leasing & Finance Ltd,538952
GENUSPAPER.NS,Genus Paper & Boards Ltd,538961
MINDACORP.NS,Minda Corporation Ltd,538962
538964.BO,Mercury Laboratories Ltd,538964
538965.BO,Concord Drugs Ltd,538965
538970.BO,Wardwizard Innovations & Mobility Ltd,538970
538975.BO,Shree Securities Ltd,538975
GREENLAM.NS,Greenlam Industries Ltd,538979
538987.BO,Talbros Engineering Ltd,538987
538992.BO,SAR Auto Products Ltd,538992
539005.BO,Jayatma Enterprises Ltd,539005
PTCIL.NS,PTC Industries Ltd,539006
539011.BO,Chennai Ferrous Industries Ltd,539011
539012.BO,Megri Soft Ltd,539012
539013.BO,Gita Renewable Energy Ltd,539013
539014.BO,Kalpa Commercial Ltd,539014
539015.BO,Ortel Communications Ltd,539015
539016.BO,Neil Industries Ltd,539016
539017.BO,Star Housing Finance Ltd,539017
539018.BO,Beekay Steel Industries Ltd,539018
539026.BO,SSPN Finance Ltd,539026
539031.BO,SBI Mutual Fund - SBI - ETF BSE 100,539031
539032.BO,Fraser and Company Ltd,539032
539040.BO,Tirupati Tyres Ltd,539040
539041.BO,Ganesha Ecoverse Ltd,539041
AGIIL.NS,AGI Infra Ltd,539042
539044.BO,Manaksia Steels Ltd,539044
MANAKALUCO.NS,Manaksia Aluminium Company Ltd,539045
MANAKCOAT.NS,Manaksia Coated Metals & Industries Ltd,539046
IMAGICAA.NS,Imagicaaworld Entertainment Ltd,539056
INOXWIND.NS,Inox Wind Ltd,539083
539090.BO,Rajputana Investment and Finance Ltd,539090
539091.BO,Consecutive Investment & Trading Company Ltd,539091
539096.BO,Aananda Lakshmi Spinning Mills Ltd,539096
539097.BO,UR Sugar Industries Ltd,539097
539098.BO,Filtra Consultants and Engineers Ltd,539098
539099.BO,Athena Constructions Ltd,539099
539110.BO,Northlink Fiscal and Capital Services Ltd,539110
539111.BO,Sheshadri Industries Ltd,539111
539112.BO,SAB Industries Ltd,539112
539113.BO,Paul Merchants Ltd,539113
539115.BO,Alan Scott Industries Ltd,539115
539116.BO,O. P. Chains Ltd,539116
539117.BO,Sujala Trading & Holdings Ltd,539117
VRLLOG.NS,VRL Logistics Ltd,539118
539119.BO,Jain Marmo Industries Ltd,539119
539120.BO,Bangalore Fort Farms Ltd,539120
539121.BO,Palco Metals Ltd,539121
539122.BO,Bodhtree Consulting Ltd,539122
539123.BO,V B Industries Ltd,539123
539124.BO,Sarvottam Finvest Ltd,539124
539126.BO,MEP Infrastructure Developers Ltd,539126
539132.BO,Wardwizard Foods and Beverages Ltd,539132
UFO.NS,UFO Moviez India Ltd,539141
539143.BO,Panth Infinity Ltd,539143
SHIVALIK.NS,Shivalik Rasayan Ltd,539148
539149.BO,Integrated Capital Services Ltd,539149
PNCINFRA.NS,PNC Infratech Ltd,539150
ARFIN.NS,Arfin India Ltd,539151
539167.BO,Virat Leasing Ltd,539167
539174.BO,Helpage Finlease Ltd,539174
539175.BO,Bluegod Entertainment Ltd,539175
539176.BO,Hawa Engineers Ltd,539176
AIIL.NS,Authum Investment & Infrastructure Ltd,539177
539189.BO,Adhbhut Infrastructure Ltd,539189
539190.BO,Decillion Finance Ltd,539190
539195.BO,POCL Enterprises Ltd,539195
539196.BO,Amba Enterprises Ltd,539196
SGFIN.NS,SG Finserve Ltd,539199
SATIA.NS,Satia Industries Ltd,539201
539206.BO,Genomic Valley Biotech Ltd,539206
539216.BO,Garment Mantra Lifestyle Ltd,539216
539217.BO,Srestha Finvest Ltd,539217
539218.BO,Saumya Consultants Ltd,539218
539219.BO,Mauria Udyog Ltd,539219
539220.BO,Mishka Exim Ltd,539220
SPORTKING.NS,Sportking India Ltd,539221
539222.BO,Growington Ventures India Ltd,539222
539224.BO,HCKK Ventures Ltd,539224
539226.BO,Rudra Global Infra Products Ltd,539226
539227.BO,Loyal Equipments Ltd,539227
539228.BO,Gala Global Products Ltd,539228
539230.BO,Chemiesynth (Vapi) Ltd,539230
539246.BO,Jyotirgamya Enterprises Ltd,539246
BALKRISHNA.NS,Balkrishna Paper Mills Ltd,539251
539252.BO,Shyam Century Ferrous Ltd,539252
539253.BO,Surya India Ltd,539253
ADANIENSOL.NS,Adani Energy Solutions Ltd,539254
539255.BO,Star Delta Transformers Ltd,539255
539265.BO,Amrapali Fincap Ltd,539265
539267.BO,Samsrita Labs Ltd,539267
SYNGENE.NS,Syngene International Ltd,539268
539273.BO,Pecos Hotels and Pubs Ltd,539273
539275.BO,Mangalam Seeds Ltd,539275
539276.BO,Kaya Ltd,539276
539277.BO,Alstone Textiles (India) Ltd,539277
539278.BO,Symbiox Investment & Trading Company Ltd,539278
539287.BO,Ortin Global Ltd,539287
539288.BO,AVI Polymers Ltd,539288
AURUM.NS,Aurum PropTech Ltd,539289
OSWALGREEN.NS,Oswal Greentech Ltd,539290
539291.BO,Vasudhagama Enterprises Ltd,539291
539300.BO,Sunrakshakk Industries India Ltd,539300
ARVSMART.NS,Arvind SmartSpaces Ltd,539301
POWERMECH.NS,Power Mech Projects Ltd,539302
RAMASTEEL.NS,Rama Steel Tubes Ltd,539309
539310.BO,Thinkink Picturez Ltd,539310
539312.BO,UTI BSE SENSEX ETF,539312
539313.BO,UTI NIFTY 50 ETF,539313
539314.BO,Universal Autofoundry Ltd,539314
VETO.NS,Veto Switchgears and Cables Ltd,539331
NAVKARCORP.NS,Navkar Corporation Ltd,539332
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Ltd,539334
GUJGASLTD.NS,Gujarat Gas Ltd,539336
539337.BO,Waaree Technologies Ltd,539337
SADBHIN.NS,Sadbhav Infrastructure Project Ltd,539346
539352.BO,P. B. Films Ltd,539352
539353.BO,Sal Automotive Ltd,539353
539354.BO,Polyspin Exports Ltd,539354
PRITIKAUTO.NS,Pritika Auto Industries Ltd,539359
539378.BO,Soni Medicare Ltd,539378
539383.BO,Mahaveer Infoway Ltd,539383
539384.BO,Krishna Capital and Securities Ltd,539384
539391.BO,Acme Resources Ltd,539391
539393.BO,Kabra Commercial Ltd,539393
539398.BO,Vishal Bearings Ltd,539398
BELLACASA.NS,Bella Casa Fashion & Retail Ltd,539399
MALLCOM.NS,Mallcom (India) Ltd,539400
539401.BO,Patdiam Jewellery Ltd,539401
539402.BO,Naksh Precious Metals Ltd,539402
SATIN.NS,Satin Creditcare Network Ltd,539404
539405.BO,Decorous Investment & Trading Co Ltd,539405
539406.BO,Swagtam Trading & Services Ltd,539406
539407.BO,Generic Engineering Construction and Projects Ltd,539407
539408.BO,Kuber Udyog Ltd,539408
539409.BO,Neeraj Paper Marketing Ltd,539409
539428.BO,Tejnaksh Healthcare Ltd,539428
539434.BO,Brilliant Portfolios Ltd,539434
539435.BO,Richfield Financial Services Ltd,539435
COFFEEDAY.NS,Coffee Day Enterprises Ltd,539436
IDFCFIRSTB.NS,IDFC First Bank Ltd,539437
INDIGO.NS,InterGlobe Aviation Ltd,539448
539449.BO,IGC Industries Ltd,539449
SHK.NS,S H Kelkar and Company Ltd,539450
539455.BO,Aryavan Enterprise Ltd,539455
539468.BO,Typhoon Financial Services Ltd,539468
539469.BO,Panorama Studios International Ltd,539469
539470.BO,Shree Ganesh Biotech (India) Ltd,539470
539479.BO,GTV Engineering Ltd,539479
539480.BO,LIC MF EXCHANGE TRADED FUND- NIFTY 50,539480
539487.BO,LIC MF EXCHANGE TRADED FUND- SENSEX,539487
539488.BO,Tirupati Finlease Ltd,539488
539492.BO,Garbi Finvest Ltd,539492
539494.BO,Smart Finsec Ltd,539494
539495.BO,Rajkot Investment Trust Ltd,539495
539506.BO,Adcon Capital Services Ltd,539506
539515.BO,Quint Digital Ltd,539515
539516.BO,HDFC NIFTY 50 ETF,539516
539517.BO,HDFC S&P BSE Sensex ETF,539517
539518.BO,Uday Jewellery Industries Ltd,539518
539519.BO,Sattva Sukun Lifecare Ltd,539519
539521.BO,Navigant Corporate Advisors Ltd,539521
539522.BO,Grovy India Ltd,539522
ALKEM.NS,Alkem Laboratories Ltd,539523
LALPATHLAB.NS,Dr. Lal PathLabs Ltd,539524
539526.BO,Suncare Traders Ltd,539526
539527.BO,Creative Castings Ltd,539527
539528.BO,Aayush Wellness Ltd,539528
539533.BO,Elitecon International Ltd,539533
LUXIND.NS,Lux Industries Ltd,539542
539543.BO,Valley Magnesite Company Ltd,539543
539544.BO,Abhishek Infraventures Ltd,539544
539545.BO,Apoorva Leasing Finance and Investment Company Ltd,539545
539546.BO,Agribio Spirits Ltd,539546
NH.NS,Narayana Hrudayalaya Ltd,539551
539552.BO,F Mec International Financial Services Ltd,539552
539559.BO,Deep Diamond India Ltd,539559
539560.BO,Abhijit Trading Company Ltd,539560
539561.BO,Remedium Lifecare Ltd,539561
539562.BO,Aarnav Fashions Ltd,539562
539574.BO,Sunshine Capital Ltd,539574
539584.BO,Sharanam Infraproject and Trading Ltd,539584
539593.BO,Shivansh Finserve Ltd,539593
539594.BO,Mishtann Foods Ltd,539594
539596.BO,Delta Industrial Resources Ltd,539596
539598.BO,Credent Global Finance Ltd,539598
539599.BO,Kotia Enterprises Ltd,539599
539607.BO,Blue Cloud Softech Solutions Ltd,539607
539620.BO,Kanoria Energy & Infrastructure Ltd,539620
539621.BO,BCL Enterprises Ltd,539621
PRECAM.NS,Precision Camshafts Ltd,539636
TEAMLEASE.NS,TeamLease Services Ltd,539658
539659.BO,Vikram Kamats Hospitality Ltd,539659
BESTAGRO.NS,Best Agrolife Ltd,539660
539661.BO,Ace Men Engg Works Ltd,539661
539662.BO,BFL Asset Finvest Ltd,539662
539669.BO,RGF Capital Markets Ltd,539669
539673.BO,Radhagobind Commercial Ltd,539673
QUICKHEAL.NS,Quick Heal Technologies Ltd,539678
539679.BO,Kapil Raj Finance Ltd,539679
539680.BO,Ganga Pharmaceuticals Ltd,539680
539681.BO,Dynamic Archistructures Ltd,539681
539682.BO,Lucent Industries Ltd,539682
539683.BO,Shivkamal Impex Ltd,539683
KPEL.NS,K.P. Energy Ltd,539686
539691.BO,Real Growth Corporation Ltd,539691
539692.BO,Interactive Financial Services Ltd,539692
539697.BO,Hiliks Technologies Ltd,539697
539724.BO,Hypersoft Technologies Ltd,539724
GOKULAGRO.NS,Gokul Agro Resources Ltd,539725
539730.BO,Fredun Pharmaceuticals Ltd,539730
539742.BO,Simbhaoli Sugars Ltd,539742
539760.BO,Relicab Cable Manufacturing Ltd,539760
539761.BO,Vantage Knowledge Academy Ltd,539761
539762.BO,Modern Engineering And Projects Ltd,539762
539767.BO,Mega Nirman and Industries Ltd,539767
539770.BO,Darjeeling Ropeway Company Ltd,539770
539773.BO,Advik Capital Ltd,539773
539784.BO,LIC MF Exchange Traded Fund- NIFTY 100,539784
PDMJEPAPER.NS,Pudumjee Paper Products Ltd,539785
HCG.NS,HealthCare Global Enterprises Ltd,539787
539788.BO,Khemani Distributors & Marketing Ltd,539788
539798.BO,Umiya Tubes Ltd,539798
BHARATWIRE.NS,Bharat Wire Ropes Ltd,539799
539800.BO,CHD Chemicals Ltd,539800
INFIBEAM.NS,Infibeam Avenues Ltd,539807
539814.BO,LE Lavoir Ltd,539814
539819.BO,Mudra Financial Services Ltd,539819
539834.BO,Balgopal Commercial Ltd,539834
539835.BO,Superior Finlease Ltd,539835
RPEL.NS,Raghav Productivity Enhancers Ltd,539837
539839.BO,Franklin Leasing and Finance Ltd,539839
539841.BO,Lancer Container Lines Ltd,539841
NINSYS.NS,NINtec Systems Ltd,539843
539854.BO,Halder Venture Ltd,539854
THYROCARE.NS,Thyrocare Technologies Ltd,539871
BAJAJHCARE.NS,Bajaj Healthcare Ltd,539872
539875.BO,RSD Finance Ltd,539875
CROMPTON.NS,Crompton Greaves Consumer Electricals Ltd,539876
PILANIINVS.NS,Pilani Investment and Industries Corporation Ltd,539883
539884.BO,Darshan Orna Ltd,539884
PARAGMILK.NS,Parag Milk Foods Ltd,539889
539894.BO,Madhav Infra Projects Ltd,539894
539895.BO,Shalimar Agencies Ltd,539895
539900.BO,Dalmia Industrial Development Ltd,539900
539911.BO,Svarnim Trade Udyog Ltd,539911
NAGAFERT.NS,Nagarjuna Fertilizers and Chemicals Ltd,539917
539921.BO,Shanti Educational Initiatives Ltd,539921
539927.BO,Likhami Consulting Ltd,539927
539938.BO,Medico Intercontinental Ltd,539938
539939.BO,Yash Chemex Ltd,539939
539945.BO,ICICI Prudential Nifty50 Value 20 ETF,539945
539946.BO,Bazel International Ltd,539946
539947.BO,Jindal Leasefin Ltd,539947
539956.BO,TAAL Enterprises Ltd,539956
MGL.NS,Mahanagar Gas Ltd,539957
539963.BO,Zeal Aqua Ltd,539963
QUESS.NS,Quess Corp Ltd,539978
539979.BO,Digjam Ltd,539979
539980.BO,ICICI Prudential BSE Midcap Select ETF,539980
539984.BO,Hindusthan Urban Infrastructure Ltd,539984
539985.BO,Titaanium Ten Enterprise Ltd,539985
COMSYN.NS,Commercial Syn Bags Ltd,539986
539991.BO,Confidence Futuristic Energetech Ltd,539991
LLOYDSENGG.NS,Lloyds Engineering Works Ltd,539992
539997.BO,Kwality Pharmaceuticals Ltd,539997
LTIM.NS,LTIMindtree Ltd,540005
540006.BO,East West Freight Carriers Ltd,540006
540008.BO,Aditya Birla Sun Life BSE Sensex ETF,540008
540023.BO,Colorchips New Media Ltd,540023
ADVENZYMES.NS,Advanced Enzyme Technologies Ltd,540025
540026.BO,Ladam Affordable Housing Ltd,540026
DBL.NS,Dilip Buildcon Ltd,540047
SPAL.NS,S.P. Apparels Ltd,540048
BIGBLOC.NS,Bigbloc Construction Ltd,540061
540062.BO,Golden Crest Education & Services Ltd,540062
540063.BO,ECS Biztech Ltd,540063
RBLBANK.NS,RBL Bank Ltd,540065
540066.BO,AMS Polymers Ltd,540066
540072.BO,Shiva Granito Export Ltd,540072
BLS.NS,BLS International Services Ltd,540073
540078.BO,Mitsu Chem Plast Ltd,540078
540079.BO,Sprayking Ltd,540079
540080.BO,Dhatre Udyog Ltd,540080
540081.BO,SAB Events & Governance Now Media Ltd,540081
540082.BO,Riddhi Steel and Tube Ltd,540082
540083.BO,TV Vision Ltd,540083
540097.BO,Gamco Ltd,540097
540108.BO,Tiaan Consumer Ltd,540108
LTTS.NS,L&T Technology Services Ltd,540115
GNA.NS,G N A Axles Ltd,540124
RADHIKAJWE.NS,Radhika Jeweltech Ltd,540125
540132.BO,Sabrimala Industries India Ltd,540132
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Ltd,540133
540134.BO,Ishaan Infrastructures and Shelters Ltd,540134
540135.BO,ARC Finance Ltd,540135
HPL.NS,HPL Electric & Power Ltd,540136
540143.BO,Sagarsoft (India) Ltd,540143
540144.BO,DRA Consultants Ltd,540144
540145.BO,Valiant Organics Ltd,540145
540146.BO,Aditya Consumer Marketing Ltd,540146
540147.BO,Shashijit Infraprojects Ltd,540147
540148.BO,Bindal Exports Ltd,540148
540150.BO,Mewar Hi-Tech Engineering Ltd,540150
540151.BO,Diksat Transworld Ltd,540151
ENDURANCE.NS,Endurance Technologies Ltd,540153
540154.BO,Bandhan S&P BSE SENSEX ETF,540154
540159.BO,Purple Entertainment Ltd,540159
540168.BO,Supra Pacific Financial Services Ltd,540168
PNBHOUSING.NS,PNB Housing Finance Ltd,540173
540174.BO,Southern Infoconsultants Ltd,540174
540175.BO,Regency Fincorp Ltd,540175
VBL.NS,Varun Beverages Ltd,540180
540181.BO,Salem Erode Investments Ltd,540181
540190.BO,Franklin Industries Ltd,540190
540192.BO,LKP Securities Ltd,540192
540198.BO,Osiajee Texfab Ltd,540198
540199.BO,Corporate Merchant Bankers Ltd,540199
SFL.NS,Sheela Foam Ltd,540203
540204.BO,Eiko Lifesciences Ltd,540204
AVL.NS,Aditya Vision Ltd,540205
HEADSUP.NS,Heads UP Ventures Ltd,540210
TCIEXP.NS,TCI Express Ltd,540212
540221.BO,Shashank Traders Ltd,540221
LAURUSLABS.NS,Laurus Labs Ltd,540222
540243.BO,New Light Apparels Ltd,540243
540252.BO,Veeram Securities Ltd,540252
540254.BO,Marg Techno Projects Ltd,540254
540259.BO,Shangar Decor Ltd,540259
540266.BO,Globe Commercials Ltd,540266
540267.BO,Flora Corporation Ltd,540267
540268.BO,TruCap Finance Ltd,540268
540269.BO,Super Fine Knitters Ltd,540269
540270.BO,Raideep Industries Ltd,540270
PRICOLLTD.NS,Pricol Ltd,540293
540310.BO,Classic Filaments Ltd,540310
JITFINFRA.NS,JITF Infralogistics Ltd,540311
540318.BO,Sueryaa Knitwear Ltd,540318
540332.BO,Tanvi Foods (India) Ltd,540332
540358.BO,RMC Switchgears Ltd,540358
540359.BO,Parmax Pharma Ltd,540359
540360.BO,Leading Leasing Finance And Investment Company Ltd,540360
540361.BO,Danube Industries Ltd,540361
RADIOCITY.NS,Music Broadcast Ltd,540366
DMART.NS,Avenue Supermarts Ltd,540376
540377.BO,IFL Enterprises Ltd,540377
540386.BO,Ontic Finserve Ltd,540386
SMLT.NS,Sarthak Metals Ltd,540393
540395.BO,Chemcrux Enterprises Ltd,540395
MANOMAY.NS,Manomay Tex India Ltd,540396
540401.BO,Maximus International Ltd,540401
540402.BO,Manas Properties Ltd,540402
CLEDUCATE.NS,CL Educate Ltd,540403
540404.BO,Prime Fresh Ltd,540404
540405.BO,Oceanic Foods Ltd,540405
540416.BO,Octaware Technologies Ltd,540416
SHANKARA.NS,Shankara Building Products Ltd,540425
540455.BO,Escorp Asset Management Ltd,540455
540467.BO,Parmeshwari Silk Mills Ltd,540467
540468.BO,KMS Medisurgi Ltd,540468
540481.BO,Classic Leasing & Finance Ltd,540481
540492.BO,Starlineps Enterprises Ltd,540492
SCHAND.NS,S Chand and Company Ltd,540497
